Taxa,family_ID,meanLPBL,meanUPB,meanRL,meanRD
PR1314_1734,SC1103,58.4444444433333,30.5484960145254,240,5.33333333333333
PR1314_1735,SC1103,73.5555555533333,39.5902616381074,250.2222222,5.77777777766667
PR1314_1736,SC1103,75.6,37.7609671884875,258.33333332,5.2666666666
PR1314_1737,SC1103,49.5,40.2996307211544,170.1111111,5.44444444466667
PR1314_1738,SC1103,76.6666666666667,41.0788613008119,229.7777778,5.666666667
PR1314_1739,SC1103,76.766666674,41.4299604724957,262,5.1666666666
PR1314_1740,SC1103,90.466666654,41.877421299697,283.33333334,5.4666666666
PR1314_1741,SC1103,95.66666668,33.6312761906741,291.444444433333,5.44444444433333
PR1314_1742,SC1103,126.333333333333,28.2138761468948,304.666666666667,5.55555555566667
PR1314_1743,SC1103,84.913333332,33.5551547153118,322.43333334,5.3333333336
PR1314_1744,SC1103,84.7916666675,32.5332738537184,284.75,5.5
PR1314_1745,SC1103,98.4166666575,35.9227072259822,307.04166665,4.8333333335
PR1314_1746,SC1103,95.624999985,51.1865797345849,301.499999975,5.75
PR1314_1747,SC1103,53.166666665,49.1179873635425,225.833333325,4.25
PR1314_1748,SC1103,91.583333335,43.1083905231916,254.5,4.3333333335
PR1314_1749,SC1103,129.888888866667,45.2653729874804,305.7777778,5.8333333335
PR1314_1750,SC1103,87.3750000075,27.742028974406,246.041666675,6.4583333335
PR1314_1751,SC1345,78.133333326,83.0876647198432,292.66666668,9.4666666666
PR1314_1752,SC1345,63.3749999975,34.1212187393321,256.166666675,8.00000000025
PR1314_1753,SC1345,75.75,50.3927960623225,271.1111111,8
PR1314_1754,SC1345,84.541666665,47.2122868010948,295.166666675,10.16666666675
PR1314_1755,SC1345,87.16666666,52.7626435065766,274.75,8.91666666675
PR1314_1756,SC1345,85.3750000075,41.8471571119407,319,7.75
PR1314_1757,SC1345,65.966666666,46.3200935479641,275.03333332,7.9666666664
PR1314_1758,SC1345,76.7500000075,47.8781024338641,252.54166665,7.9583333335
PR1314_1759,SC1345,69.9166666675,43.2354518947525,240.166666675,7.75
PR1314_1760,SC1345,91.958333325,47.4521996110122,271.33333335,8.3333333335
PR1314_1761,SC1345,82.7,37.9605195480877,252.8,9.0416666665
PR1314_1762,SC1345,75.458333335,50.687467147845,255.16666665,7.75
PR1314_1763,SC1345,99.299999986,66.5825859937743,263.39999998,8.2000000008
PR1314_1764,SC1345,69.866666668,32.3329219939672,242.4,8.4666666668
PR1314_1765,SC1345,87.041666665,47.6901925908821,285.16666665,7.41666666675
PR1314_1766,SC1345,60.33333333,52.83333333,251,8.333333333
PR1314_1767,SC1345,79.433333334,45.165895429233,263.73333334,8.266666666
PR1314_1768,SC1345,78.833333334,48.8952437849032,286.1,9.6666666674
PR1314_1769,SC1345,65.375,48.1253779695151,264.333333325,7.1666666665
PR1314_1770,SC1345,91.1250000025,44.1711189807447,296.96666668,8.4333333332
PR1314_1771,SC1345,108.76666668,81.5060325289273,292.5,8.9166666665
PR1314_1772,SC1345,66.04166667,50.7511752260073,259.916666675,8.75
PR1314_1773,SC1345,69.75,49.2613130663602,239.13333332,8.0000000006
PR1314_1774,SC1345,89.6249999975,35.5708691756718,271.125,6.70833333325
PR1314_1775,SC1345,84.0555555566667,40.4299794381246,268,7.44444444433333
PR1314_1776,SC1345,63.133333332,66.658523196413,254.6,9.2666666666
PR1314_1777,SC1345,78.4,43.7029080602469,245.6,8.0666666666
PR1314_1778,SC1345,75.875,48.3646278420544,263.08333335,9.66666666575
PR1314_1779,SC1345,106.87500001,43.9913549574,309.20833335,8.20833333325
PR1314_1780,SC1345,94.62499999,52.2688617195598,253.416666675,10.33333333425
PR1314_1781,SC1345,65.25,53.3238213837635,221.58333335,8.66666666675
PR1314_1782,SC1345,83.5833333325,41.4341895856221,295.75,6.5833333335
PR1314_1783,SC1345,84.233333342,45.2697194556785,278.43333334,8.6333333332
PR1314_1784,SC1345,67.791666665,28.2952857338604,214.291666675,7.20833333325
PR1314_1785,SC1345,82.875,49.2939779908208,272.666666675,8.25
PR1314_1786,SC1345,83.3333333233333,49.6080070867376,303.75,7.375
PR1314_1787,SC1345,73.566666668,51.5525717416237,270.833333325,8.58333333325
PR1314_1788,SC1345,48.266666666,33.933518576134,201.500000025,8.1666666665
PR1314_1789,SC1345,71.2916666675,60.1423068089242,219.166666675,9.0833333335
PR1314_1790,SC1345,101.133333346,48.881392998808,277.03333334,9.4333333326
PR1314_1791,SC1345,81.5,40.5267031381719,264,7.777777778
PR1314_1792,SC1345,67.541666665,37.7990808777606,238.777777766667,8.11111111133333
PR1314_1793,SC1345,112.36666668,45.1619130601184,340.00000002,8.1666666668
PR1314_1794,SC1345,91.733333328,50.0151570470264,300.9,9.4000000008
PR1314_1795,SC1345,70.166666666,38.4858581386598,269.5,8.08333333325
PR1314_1796,SC1345,81.0833333325,42.2015091760502,237.666666666667,8.388888889
PR1314_1797,SC1345,95.033333326,47.0006504512723,288.93333334,6.7333333334
PR1314_1798,SC1345,87.291666665,40.3950105604367,261.5,8.8333333325
PR1314_1799,SC1345,69.7,39.9187519604441,267.13333334,9.8666666666
PR1314_1800,SC1345,109.916666665,44.2456259471755,298.41666665,8.25
PR1314_1801,SC1345,80.26666666,56.7098344655655,274.416666675,8.33333333325
PR1314_1802,SC1345,65.875,38.5595531463284,247.111111133333,8.22222222233333
PR1314_1803,SC1345,71.75,38.9247655093379,263.041666675,8.58333333325
PR1314_1804,SC1345,93.83333333,61.5,277.3333333,6.666666667
PR1314_1805,SC1345,73.766666668,51.730720826823,235.26666666,8.266666666
PR1314_1806,SC1345,113.100000008,46.6733493548555,297,7.5333333334
PR1314_1807,SC1345,67.7,43.0248901586644,254.75,9.0833333335
PR1314_1808,SC1345,72.291666665,37.9625214497607,243.583333325,6.6666666665
PR1314_1809,SC1345,83.041666665,45.0065395480001,257.75,7.66666666675
PR1314_1810,SC1345,77.3,44.7216606574315,265.5,7.2
PR1314_1811,SC1345,90.666666678,43.8188552492869,275.13333334,8.4333333334
PR1314_1812,SC1345,78.033333334,37.9723342423644,261.66666665,8.25
PR1314_1813,SC1345,87.2500000025,51.3521215383933,265.5,8.75
PR1314_1814,SC1345,85.033333334,50.3878977522309,279.39999998,8.4000000002
PR1314_1815,SC1345,70.38888889,37.3095529537275,257,6.55555555533333
PR1314_1816,SC1345,74.353333334,41.7692124501639,243.93333332,8.2
PR1314_1817,SC1345,75.066666666,46.5529536945759,274.89999998,9.3666666674
PR1314_1818,SC1345,105.866666666,50.4093458837807,306.93333334,9.4333333334
PR1314_1819,SC1345,75.833333336,48.9881557566113,263.96666666,9.5333333334
PR1314_1820,SC1345,61.3333333325,56.1166363777344,223.83333335,7.9166666665
PR1314_1821,SC1345,101.16666668,52.454705746605,283.06666666,9.7333333332
PR1314_1822,SC1345,75.4444444433333,59.5547493042375,245.777777766667,9.11111111233333
PR1314_1823,SC1345,64.866666666,58.1581357304575,232.166666675,8.4166666665
PR1314_1824,SC1345,74.7083333425,46.9727765876022,218.8888889,9.66666666666667
PR1314_1825,SC1345,122.4583333075,47.5559825797469,328.25,8.4166666665
PR1314_1826,SC1345,96.8,49.3675034531431,326.75,8.66666666675
PR1314_1827,SC1345,73.5555555566667,59.5830036776684,204.5,8.33333333233333
PR1314_1828,SC1345,68.333333335,49.934076032844,220.083333325,8.91666666575
PR1314_1829,SC1345,93.033333326,65.784868021472,309.08333335,7.41666666675
PR1314_1830,SC1345,84.0416666675,41.0865323819085,289.75,8.58333333275
PR1314_1831,SC1345,84.5,61,257.3333333,10
PR1314_1832,SC1345,68.366666666,39.7447315659154,246.583333325,8.66666666675
PR1314_1833,SC1345,70.8333333325,35.0480121470907,225.58333335,7.91666666675
PR1314_1834,SC1345,63.5,47.6350551119447,212,7.8
PR1314_1835,SC1345,50.666666664,47.3242193097236,239.333333325,8.3333333335
PR1314_1836,SC1345,75.1250000025,36.3303543252597,230.5,8.41666666675
PR1314_1837,SC1345,88.233333332,38.30093953993,270.06666666,7.0666666668
PR1314_1838,SC1345,72.4999999975,46.3550620693246,253.833333325,7.4166666665
PR1314_1839,SC1345,58.875,41.5697269900567,237.75,8.1666666665
PR1314_1840,SC1345,70.25,49.6697422814806,259.375000025,8.875
PR1314_1841,SC1345,96.40000002,39.4827413177374,275.80000002,7.9333333334
PR1314_1842,SC1345,79.333333332,48.613410609476,246.916666675,8.16666666675
PR1314_1843,SC1345,84.833333326,43.5492622643393,299.583333325,8.33333333325
PR1314_1844,SC1345,67.1,37.4516042423092,219.93333334,8.1333333334
PR1314_1845,SC1345,78.5416666675,44.2895801443172,253.33333335,9
PR1314_1846,SC1345,87.233333328,57.7453275933776,260.66666666,8.4333333334
PR1314_1847,SC1345,61.566666668,66.969897645238,202.41666665,8.54166666675
PR1314_1848,SC1345,79.733333332,54.8688584715923,272.30000002,9.466666666
PR1314_1849,SC1345,81.26666667,43.4007515868571,245.6,10.1333333332
PR1314_1850,SC1345,66.466666668,49.2333674441198,270.46666668,8.2666666666
PR1314_1851,SC1345,59.25,47.5520280302753,246.75,7.8333333335
PR1314_1852,SC1345,92.866666666,40.0972931526229,294.23333332,8.2666666666
PR1314_1853,SC1345,76.433333336,49.7169256243962,230.86666668,9.2
PR1314_1854,SC1345,72.066666666,47.3223246431673,226.06666668,7.6666666666
PR1314_1855,SC1345,91.2083333325,42.8303040319059,241.86666668,8.0666666666
PR1314_1856,SC1345,78.83333334,40.6373360072566,237.03333334,8.6666666666
PR1314_1857,SC1345,63.125,61.7372273312434,224.25,8.5
PR1314_1858,SC1345,59.433333334,59.2602150446779,241.13333334,10.8
PR1314_1859,SC1345,68.375,44.9516583275124,222.25,8.4166666665
PR1314_1860,SC1345,45.625,29.3197956803339,185.25,8.25000000025
PR1314_1861,SC1345,77.633333332,69.5616129569989,294.83333332,8.2999999998
PR1314_1862,SC1345,80.291666665,52.1788374770479,250,10.33333333175
PR1314_1863,SC1345,98.66666667,81.66666667,329.3333333,10.33333333
PR1314_1864,SC1345,62.266666666,65.1295708069732,231.73333332,9.1999999994
PR1314_1865,SC1345,61.333333335,40.0952864857243,226.625,8.41666666675
PR1314_1866,SC1345,76.583333335,60.1331855121612,236.888888866667,8.888888889
PR1314_1867,SC1345,81.233333332,51.2685998953982,293.83333332,8.3666666666
PR1314_1868,SC1345,88.46666666,57.0365009639469,246.13333334,8.5333333338
PR1314_1869,SC1345,69.266666668,58.8375653674219,230.66666668,8.8000000006
PR1314_1870,SC1345,90.400000006,61.2185530305175,263.75,9.91666666675
PR1314_1871,SC1345,66.233333332,51.2291129784325,222.93333334,8.0666666668
PR1314_1872,SC1345,74.41666667,63.0189565827308,298.6666667,7.8333333335
PR1314_1873,SC1345,100.499999994,41.0606582553927,293.66666666,7.4000000002
PR1314_1874,SC1345,80.83333333,64.66666667,266.6666667,9
PR1314_1875,SC1345,77.7,54.8181520000357,254.66666664,8.7333333336
PR1314_1876,SC1345,76.166666672,61.0023623121575,257.2,8.9666666666
PR1314_1877,SC1345,77.8750000025,46.0556586936124,243.06666664,9.066666666
PR1314_1878,SC1345,52.7916666675,43.5321217470717,240.374999975,9.95833333325
PR1314_1879,SC1345,73.125,50.2847078383945,244.2,9
PR1314_1880,SC1345,55.533333334,38.2747873072407,216.03333332,10.1333333334
PR1314_1881,SC1345,92.625,35.9732808330434,279.583333325,7.1666666665
PR1314_1882,SC1345,49.766666666,57.2881254928393,197.8,8.7333333334
PR1314_1883,SC1345,77.708333335,57.2862431452973,288.666666675,8.25
PR1314_1884,SC1345,69.625,46.4255694728417,225.916666675,8.99999999925
PR1314_1885,SC1345,103.75,51.018551739796,279.96666668,8.3666666666
PR1314_1886,SC1345,82.366666666,47.8047637540273,263.5,8.4666666658
PR1314_1887,SC1345,91.24999999,43.3765197156361,271.58333335,8.3333333335
PR1314_1888,SC1345,68.27777778,56.5940602209422,212.2222222,8
PR1314_1889,SC1345,70.88888889,44.3391577521169,264.6666667,6.77777777766667
PR1314_1890,SC1345,75.933333338,54.0560641495497,255.73333332,9.6
PR1314_1891,SC1345,82.933333332,59.3739586357055,269.83333334,8.4666666668
PR1314_1892,SC1345,56.125,46.2325762932407,211.291666675,10.08333333325
PR1314_1893,SC1345,96.666666668,50.019440339478,291.03333334,9.2666666666
PR1314_1894,SC1345,59.625,52.146858297612,204.541666675,9.875
PR1314_1895,SC1345,87.63333334,51.9448426261745,294.33333332,7.3333333332
PR1314_1896,SC1345,65,54.7733301282226,206.93333334,8.8999999998
PR1314_1897,SC1345,74.583333335,41.7133072292284,237,8.1666666665
PR1314_1898,SC1345,101.1249999925,61.5695801770981,311.708333325,10.04166666675
PR1314_1899,SC1345,80.8749999925,59.4741637683967,256.166666675,11.25
PR1314_1900,SC1345,92.966666672,41.928777823306,271.46666666,8.6
PR1314_1901,SC1345,77.958333335,50.6152561818775,235.75,9.3333333325
PR1314_1902,SC1345,118.13333334,40.0580423706849,329.5,7.8333333334
PR1314_1903,SC1345,64.633333334,53.2780603173115,215.6,9.3333333334
PR1314_1904,SC1345,80.1,42.3305677362004,264.43333332,7.3666666666
PR1314_1905,SC1345,75.499999998,49.7707279727639,266.26666666,8.4666666666
PR1314_1906,SC1345,52.666666666,46.9567958144479,207.46666666,6.8666666666
PR1314_1907,SC1345,85.5833333325,46.2579125638566,252.5,7.41666666675
PR1314_1908,SC1345,68.458333335,56.1791212536041,212.416666675,8.25
PR1314_1909,SC1345,87.266666666,50.6518969579859,276.93333334,8.7333333332
PR1314_1910,SC1345,85.7499999925,48.4943955898312,251.08333335,9.0833333335
PR1314_1911,SC1345,97.2499999975,44.8002390966596,278.16666665,7.66666666675
PR1314_1912,SC1345,56.75,35.0379998327763,225.20000002,8.3333333326
PR1314_1913,SC1345,89.999999994,44.7085162004236,281,7.4666666666
PR1314_1914,SC1345,80.5,63.16666667,213.3333333,7
PR1314_1915,SC1345,53.266666668,38.3605116849209,195.6,9.4666666668
PR1314_1916,SC1345,131.200000006,114.545470941525,334.2,8.3333333328
PR1314_1917,SC1345,56.2916666675,41.3980668188682,202.375000025,8.83333333325
PR1314_1918,SC1345,68.3,41.465803748501,268.06666666,7.1333333334
PR1314_1919,SC1345,70.599999998,46.9894245427787,234.53333334,8.6000000002
PR1314_1920,SC1345,93.16666665,46.287189260702,282.666666675,7.75
PR1314_1921,SC1345,78.4,54.019441752922,290.83333332,8.4333333334
PR1314_1922,SC1345,120.799999986,95.4107339141848,355.93333334,9.6333333326
PR1314_1923,SC1345,69.2500000025,35.6029084796585,215.333333325,8.16666666675
PR1314_1924,SC1345,78.2916666675,46.6619040344394,262.6,7.9
PR1314_1925,SC1345,70.999999998,42.8891557539508,224.73333334,8.6666666668
PR1314_1926,SC1345,76,58.5,236.6666667,8
PR1314_1927,SC1345,79.8,41.8887588737487,256.5,8.5
PR1314_1928,SC1345,65.566666666,46.9888310267442,239,8.1999999994
PR1314_1929,SC1345,92.766666668,42.0407927665003,280.86666668,8.6666666672
PR1314_1930,SC1345,82.99999999,57.314604041659,261.91666665,8
PR1314_1931,SC1345,82.813333334,48.7003924823145,267.43333334,9.5666666666
PR1314_1932,SC1345,76.600000008,47.2562636650627,231.63333334,8.29166666675
PR1314_1933,SC1345,81.5833333325,43.0537043170712,259.13333332,7.4666666668
PR1314_1934,SC1345,64.875,48.677956400933,224.499999975,9.916666666
PR1314_1935,SC1345,88.36666666,45.7361721759005,271.26666666,8.4666666666
PR1314_1936,SC1345,85.933333334,52.2211049805596,311.2,8.9
PR1314_1937,SC1345,89.866666672,81.1849578481293,310.26666666,9.95833333325
PR1314_1938,SC1345,78.133333334,53.1770365202112,249.66666668,8.7333333334
PR1314_1939,SC1345,71.5833333325,50.2102356161968,255.29166665,7.5
PR1314_1940,SC1345,70.433333334,51.1336603345928,232.06666668,8.1999999998
PR1314_1941,SC1345,82.0416666675,54.6168976253005,262.916666675,8.33333333325
PR1314_1942,SC1345,94.500000008,50.4350450169007,247.4,9.8333333326
PR1314_1943,SC1345,70.333333335,44.6218089815015,221.958333325,8.20833333325
PR1314_1944,SC1345,58.625,60.1464109374003,213.25,7.6666666665
PR1314_1945,SC1345,88.95833334,45.8420636197411,281,7.4
PR1314_1946,SC1345,62.633333332,35.776403974569,234.19999998,9.0666666666
PR1314_1947,SC1345,97.566666652,36.3072178523877,267.66666666,8.6666666674
PR1314_1948,SC1345,72.3333333333333,36.7242437922386,269.111111133333,7.777777778
PR1314_1949,SC1345,94.466666674,34.3194276525579,274.43333332,7.6
PR1314_1950,SC1345,75.300000008,53.0181478559771,237.73333334,9.133333334
PR1314_1951,SC1345,91.566666674,56.1135095294975,312,8.4000000002
PR1314_1952,SC1345,81.766666662,43.0334344195919,253.96666668,8.6666666674
PR1314_1953,SC1345,60.75,52.8048413056056,261.916666675,8.16666666675
PR1314_1954,SC1345,79.466666666,52.0395431566513,248.9,9.0666666668
PR1314_1955,SC1345,65.366666668,46.7260090425961,210.93333334,9
PR1314_1956,SC1345,92.125,67.679926750541,272.95833335,8.91666666675
PR1314_1957,SC1345,56,47.2744222176931,220.33333336,7.6
PR1314_1958,SC1345,87.166666672,64.5670710292945,245.73333332,8.1333333328
PR1314_1959,SC1345,65.866666664,51.4796815827639,245.86666666,8.1333333326
PR1314_1960,SC1345,83.966666668,43.4201219936499,269,8
PR1314_1961,SC1345,72.4583333325,46.4244520756043,247.833333325,9.33333333325
PR1314_1962,SC1345,93.27777779,53.0102780135638,288.111111133333,7.55555555533333
PR1314_1963,SC1345,94.633333334,52.9205976137424,278.46666668,8.7
PR1314_1964,SC1345,58.0555555566667,45.7146955610826,224.222222233333,8.11111111133333
PR1314_1965,SC1345,48.033333334,50.8681403941339,197.5,10.0000000012
PR1314_1966,SC1345,75.5,66.8204874281541,280.89999998,8.4666666666
PR1314_1967,SC1345,64.5,37.1631154305454,226,8.33333333325
PR1314_1968,SC1345,91.000000006,44.7051500347589,272.9,8.4
PR1314_1969,SC1345,90.76666666,67.4391513984259,262.73333334,8.6666666666
PR1314_1970,SC1345,86.866666672,45.4893245685058,282.4,7.6
PR1314_1971,SC1345,95.583333325,50.6672943809366,277.458333325,7.79166666675
PR1314_1972,SC1345,70.416666665,56.5140235576094,252.33333335,7.9166666665
PR1314_1973,SC1345,68.833333334,46.6228137396639,258.36666668,8.9
PR1314_1974,SC1345,69.166666668,66.0317678597466,257.06666666,7.8666666666
PR1314_1975,SC1345,57.2083333325,41.698065928366,240.58333335,7.999999999
PR1314_1976,SC1345,71.700000002,45.4756769489199,222.53333334,7.4000000002
PR1314_1977,SC1345,62.833333334,51.1595623089854,220.7,8.5333333334
PR1314_1978,SC1345,124.875,41.9171285964189,331.666666675,7.91666666675
PR1314_1979,SC1345,69.541666665,38.002108006853,227.91666665,7.5
PR1314_1980,SC1345,75.63333334,41.1377201681745,254.4,8.2
PR1314_1981,SC1345,62.833333332,33.7543478211453,226.06666666,9.133333334
PR1314_1982,SC1345,104.13333332,64.8402253952695,282.83333334,8.0333333334
PR1314_1983,SC1345,81.266666666,37.5892840519068,256.916666675,9.750000001
PR1314_1984,SC1345,68.583333335,48.7261626916559,227.25,11
PR1314_1985,SC1345,75.4583333325,68.7277632885617,238.083333325,7.91666666675
PR1314_1986,SC1345,85.666666665,49.1047437881528,269.333333325,8.66666666675
PR1314_1987,SC1345,95.416666675,43.6981061773426,276.91666665,7.8333333335
PR1314_1988,SC1345,63.933333334,43.3076673190129,249.33333334,9.3666666666
PR1314_1989,SC1345,59,39.1679318655431,232.13333332,8.9333333326
PR1314_1990,SC1345,78.3,46.1410391047097,259,7.2
PR1314_1991,SC1345,117.73333332,46.7756555638501,318,9.333333334
PR1314_1992,SC1345,100.466666668,48.9244257176309,319.06666666,8.3333333334
PR1314_1993,SC1345,105.53333332,46.7563347530947,300.40000002,9.133333334
PR1314_1994,SC1345,76.1,44.5566884825399,248.8,8.8
PR1314_1995,SC1345,98.79166665,41.0629362069693,282.833333325,8.49999999925
PR1314_1996,SC1345,75.9583333325,38.1877724098116,226.53333332,7.7999999998
PR1314_1997,SC1345,71.533333334,39.7421179118278,204.53333334,7.2666666666
PR1314_1998,SC1345,95.7083333325,51.6876019885476,290,10.33333333425
PR1314_1999,SC1345,72.033333336,39.4170188253088,243.33333332,7.9333333334
PR1314_2000,SC1345,76.599999998,46.0618347610835,203.13333334,8.266666666
PR1314_2001,Macia,105.666666666,55.292123882612,314.76666666,11.2333333332
PR1314_2002,Macia,101.125,63.1285986485237,299.416666675,8.0833333335
PR1314_2003,Macia,64.27777778,46.9081024869177,241.444444433333,7.55555555566667
PR1314_2004,Macia,68.4583333425,42.7165375291118,272.7777778,8.44444444466667
PR1314_2005,Macia,74.625,45.9772601194383,240.708333325,9.41666666575
PR1314_2006,Macia,91.7777777766667,63.2204421668031,305.222222233333,8.111111111
PR1314_2007,Macia,77.25,46.8929753661161,270.75,9.24999999925
PR1314_2008,Macia,93.5833333425,61.197630648311,297.791666675,9.875
PR1314_2009,Macia,105.8166666575,65.6170387805593,271.333333325,5.11111111133333
PR1314_2010,Macia,104.266666674,36.8770468426112,307.86666666,8.9666666666
PR1314_2011,Macia,77.708333335,66.2930116088111,294.999999975,8.49999999925
PR1314_2012,Macia,60.958333335,47.7995120583252,275.583333325,9.58333333325
PR1314_2013,Macia,99.083333335,52.2568228162188,311.541666675,10.00000000075
PR1314_2014,Macia,85.600000008,53.8237660460266,312.66666666,7.7333333332
PR1314_2015,Macia,77.066666666,32.9155481174768,275.03333332,10.0333333332
PR1314_2016,Macia,94.333333326,49.3795590061474,279.2,12.133333334
PR1314_2017,Macia,78.133333342,61.4798006511472,260.1,8.6333333334
PR1314_2018,Macia,110.750000015,45.1822293508601,311.333333325,9.58333333325
PR1314_2019,Macia,71.8750000025,52.901045130033,227.08333335,8.66666666675
PR1314_2020,Macia,81.533333332,40.694040152058,322.46666668,10.0666666666
PR1314_2021,Macia,84.6250000025,51.8845402498609,300.91666665,8.16666666675
PR1314_2022,Macia,100.966666674,54.0513369997632,351.63333334,10.7333333326
PR1314_2023,Macia,79.46666666,43.6991701522641,277.59999998,8.2333333334
PR1314_2024,Macia,67.833333334,55.3352273927596,228.416666675,8.41666666675
PR1314_2025,Macia,114.700000006,40.2791718360817,292.1,9.3999999998
PR1314_2026,Macia,71.600000002,36.922772972648,288.00000002,11.066666666
PR1314_2027,Macia,86.566666672,42.6186519922534,234.06666666,10.4000000008
PR1314_2028,Macia,82.633333334,45.5873539275056,270.96666668,10.3333333334
PR1314_2029,Macia,82.666666675,52.4582184936863,241.555555566667,10.3333333333333
PR1314_2030,Macia,88.208333325,41.7575091222629,289.5,9.125
PR1314_2031,Macia,91.533333326,46.2246206550299,285.2,10.4666666674
PR1314_2032,Macia,82.399999994,57.7526010134618,305.36666666,10.9
PR1314_2033,Macia,100.2083333325,51.0682709940501,301.91666665,10.9166666665
PR1314_2034,Macia,115.700000008,51.0818046218885,353.66666666,9.8
PR1314_2035,Macia,70,47.7871501402664,285.13333332,8.6666666666
PR1314_2036,Macia,64.61111111,56.7938157964848,306.3333333,9.22222222233333
PR1314_2037,Macia,76.866666666,56.7191574822256,275.13333334,9.8666666674
PR1314_2038,Macia,93.500000006,51.3922936147931,295.75,12.5
PR1314_2039,Macia,108.700000006,50.6839466542004,353.583333325,8.49999999925
PR1314_2040,Macia,96.133333346,57.8110127155854,310.56666666,9.8333333332
PR1314_2041,Macia,77.300000006,52.5463582534128,269.20000002,9.4
PR1314_2042,Macia,75.1,57.2394063871775,259.63333332,10.933333332
PR1314_2043,Macia,82.458333335,42.6819652244423,302.041666675,8
PR1314_2044,Macia,91.2,59.2437354253004,336.083333325,9.58333333325
PR1314_2045,Macia,110.23333334,52.4032914524754,324.13333332,9.9999999994
PR1314_2046,Macia,87.416666675,66.6473154776849,325.58333335,8.99999999975
PR1314_2047,Macia,91.933333326,49.660749485361,301.9,9.9666666668
PR1314_2048,Macia,93.833333335,54.2453274992982,261.555555566667,9.88888889
PR1314_2049,Macia,90.4444444566667,96.733877488949,242.2222222,9.66666666666667
PR1314_2050,Macia,107.23333334,64.5635037295894,293.583333325,11.25
PR1314_2051,Macia,84.633333328,39.6139914323676,253.23333334,10.375
PR1314_2052,Macia,105.5,47.7967353099698,293.166666675,10.9583333325
PR1314_2053,Macia,72.53333334,32.7864900898402,261.96666668,10.4666666666
PR1314_2054,Macia,76.033333334,44.4460563227855,288.20000002,11.7333333346
PR1314_2055,Macia,92.9,50.7731726031578,309.8,10.6000000006
PR1314_2056,Macia,105.766666674,35.3115490627934,287.86666666,9.7
PR1314_2057,Macia,74.27777778,44.8201939545525,263.333333366667,9.888888888
PR1314_2058,Macia,84.066666668,52.7471397851513,271.1,10.366666666
PR1314_2059,Macia,97.633333332,41.7788312815048,326.03333332,9.0333333332
PR1314_2060,Macia,52.375,44.5625487258009,236.666666666667,9.66666666566667
PR1314_2061,Macia,69.2222222233333,82.0683161777378,237.555555566667,8.44444444333333
PR1314_2062,Macia,77.625,53.2657535807193,317.66666665,8.125
PR1314_2063,Macia,108.700000006,66.4127341090806,279.333333325,10.58333333325
PR1314_2064,Macia,96.7916666675,59.0500118045843,274.333333325,10.5
PR1314_2065,Macia,102.7916666575,44.5941744648653,357.444444433333,9.22222222233333
PR1314_2066,Macia,83.8750000025,46.9955491881026,268.75,8.33333333425
PR1314_2067,Macia,118.6666667,89.33333333,NA,NA
PR1314_2068,Macia,97.2916666675,46.537618760187,277.666666675,10.0833333335
PR1314_2069,Macia,81.916666675,54.1904571838884,301.83333335,8.58333333325
PR1314_2070,Macia,90.1,40.8621242154794,257.23333334,10.866666666
PR1314_2071,Macia,87.400000006,52.023041734171,311.36666666,8.7999999994
PR1314_2072,Macia,85.266666668,35.8944165547629,294.86666668,9.533333332
PR1314_2073,Macia,82.399999994,41.8197378274532,286.33333332,9.8333333326
PR1314_2074,Macia,101.708333335,34.4357284334095,314.583333325,8.583333334
PR1314_2075,Macia,90.666666665,43.5786511591956,313.916666675,10.66666666825
PR1314_2076,Macia,68.9166666675,35.8851201841387,309.25,8.8333333325
PR1314_2077,Macia,95.9999999925,38.8855814213792,284.333333333333,8.9999999985
PR1314_2078,Macia,94.96666668,46.4349712422631,323,12
PR1314_2079,Macia,81.333333334,69.993254873007,255.40000002,9.4
PR1314_2080,Macia,81.379999998,45.0625186117739,302.83333334,9.2666666666
PR1314_2081,Macia,82.033333328,72.4217273826738,313.99999998,8.1999999998
PR1314_2082,Macia,80.933333326,52.1095061565204,316.95833335,11.291666665
PR1314_2083,Macia,79.0555555666667,49.5296837527698,267,8.77777777666667
PR1314_2084,Macia,68.0833333325,30.8780799975657,277.41666665,8.99999999925
PR1314_2085,Macia,74.43333333,56.2552603596001,264.79999998,9.4
PR1314_2086,Macia,95.2916666675,45.0881403380085,272.66666665,9.50000000075
PR1314_2087,Macia,76.199999998,46.038779555681,290.86666666,10.2666666666
PR1314_2088,Macia,73.266666666,43.0203485811123,232.46666664,10.5333333314
PR1314_2089,Macia,87.566666666,43.3174341032866,267.333333325,9.91666666675
PR1314_2090,Macia,82.533333332,29.7340845271334,276.416666675,9.91666666575
PR1314_2091,Macia,87.300000006,53.531914360814,271.63333334,9.766666666
PR1314_2092,Macia,74.4583333325,41.7390591156408,275.1666667,9.4166666665
PR1314_2093,Macia,77.166666666,44.5705224945625,298.125,11.125000001
PR1314_2094,Macia,62.791666665,41.2561034347031,257.70833335,8.33333333325
PR1314_2095,Macia,84.4583333425,45.2007963257265,302.999999975,8.74999999975
PR1314_2096,Macia,73.166666665,38.0403558298392,333.333333333333,10.6666666666667
PR1314_2097,Macia,69.83333334,51.725134812401,244.46666668,9.1999999994
PR1314_2098,Macia,102.96666666,43.1190162650462,308.66666668,10.166666666
